Material,Plnt,SLoc,SL,BUn,Unrestricted,Crcy,Value Unrestricted,Transit/Transf.,Val. in Trans./Tfr,In Quality Insp.,Value in QualInsp.,Restricted-Use,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
2042068213,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068223,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068233,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068263,BALT,BA01,,EA,12.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068293,BALT,BA01,,EA,8.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068313,BALT,BA01,,EA,62.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068323,BALT,BA01,,EA,3.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068333,AMND,ND05,,M,120.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068353,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068523,BALT,BA01,,EA,110.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068693,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068703,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068723,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068813,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068823,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068833,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068853,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068863,BALT,BA01,,M,12.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068893,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068903,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068913,BALT,BA01,,PC,5.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068933,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068943,AMPE,PE01,,PC,1.000,USD,364.93,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068943,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068953,AMPE,PE01,,EA,1.000,USD,344.64,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068953,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068953,PORS,PS06,,EA,1.000,USD,322.40,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068963,PORS,PS05,,EA,12.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042068993,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069013,BALT,BA01,,EA,15.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069023,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069033,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069043,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069053,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069063,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069073,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069083,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069103,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069113,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069123,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069133,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069143,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069153,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069163,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069173,BALT,BA01,,EA,5.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069183,BALT,BA01,,EA,10.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069193,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069203,BALT,BA01,,EA,5.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069213,BALT,BA01,,EA,7.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069223,BALT,BA01,,EA,5.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069233,BALT,BA01,,EA,10.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069243,BALT,BA01,,EA,30.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069253,BALT,BA01,,EA,7.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069263,BALT,BA01,,EA,10.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069273,BALT,BA01,,EA,3.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069283,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069293,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069303,BALT,BA01,,EA,12.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069313,BALT,BA01,,EA,11.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069323,BALT,BA01,,EA,9.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069333,BALT,BA01,,EA,10.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069343,BALT,BA01,,EA,3.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069353,BALT,BA01,,EA,5.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069363,BALT,BA01,,EA,8.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069373,BALT,BA01,,EA,3.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069383,PORS,PS06,,PC,20.000,USD,116.80,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069393,ARPE,PE02,,EA,15.000,USD,65.85,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069393,BALT,BA01,,EA,8.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069493,BALT,BA01,,EA,16.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069523,BALT,BA01,,EA,744.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069543,BALT,BA01,,EA,750.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069553,BALT,BA01,,EA,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069563,BALT,BA01,,EA,10.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069603,BALT,BA01,,EA,12.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069613,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069623,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069633,BALT,BA01,,EA,10.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042069643,BALT,BA01,,EA,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110103,AMLP,LP01,,PC,20.000,USD,"10,570.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110113,AMND,ND01,,PC,17.000,USD,"9,215.70",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110123,AMLP,LP01,,PC,240.000,USD,"23,120.16",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110133,AMLP,LP01,,PC,1.000,USD,520.71,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110133,AMND,ND01,,PC,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110143,AMLP,LP01,,PC,276.000,USD,"1,758.12",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110233,ARPE,PE02,,PC,22.000,USD,119.46,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110233,BALT,BA01,,PC,24.000,USD,130.24,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110233,PORS,PS06,,PC,40.000,USD,190.80,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110333,AMLP,LP01,,PC,2.000,USD,79.30,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110643,AMLP,LP01,,PC,14.000,USD,131.11,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110813,AMLP,LP01,,PC,2.000,USD,109.92,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110843,AMLP,LP01,,PC,11.000,USD,474.65,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110843,ARPE,PE02,,PC,15.000,USD,640.18,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110863,ARPE,PE02,,PC,1.000,USD,985.97,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110863,PORS,PS06,,PC,2.000,USD,"2,050.64",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110883,AMLP,LP01,,PC,8.000,USD,"29,544.41",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110883,AMND,ND01,,PC,1.000,USD,"3,570.70",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110883,ARPE,PE02,,PC,2.000,USD,"7,576.62",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110893,AMLP,LP01,,PC,2.000,USD,603.32,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110903,AMLP,LP01,,PC,7.000,USD,420.30,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110903,ARPE,PE02,,PC,1.000,USD,17.11,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110903,BALT,BA01,,PC,2.000,USD,19.54,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110903,PORS,PS06,,PC,5.000,USD,459.73,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110923,AMLP,LP01,,PC,8.000,USD,51.04,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110933,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110933,PORS,PS01,,PC,2.000,USD,"1,221.92",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110933,PORS,PS06,,PC,2.000,USD,"1,221.92",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110943,AMPE,PE01,,PC,6.000,USD,70.26,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042110943,PORS,PS06,,PC,3.000,USD,29.86,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111113,AMLP,LP01,,PC,21.000,USD,"36,040.29",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111113,ARPE,PE02,,PC,3.000,USD,"4,881.99",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111243,AMLP,LP01,,PC,5.000,USD,68.95,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111323,ARPE,PE02,,PC,6.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111323,PORS,PS06,,PC,8.000,USD,1.20,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111373,AMLP,LP01,,PC,1.000,USD,32.56,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111373,AMND,ND01,,PC,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111383,AMND,ND01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111393,AMLP,LP01,,PC,2.000,USD,118.76,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111413,AMLP,LP01,,PC,2.000,USD,267.98,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111413,ARPE,PE02,,PC,2.000,USD,267.98,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111423,AMLP,LP01,,PC,1.000,USD,146.14,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111423,ARPE,PE02,,PC,2.000,USD,292.28,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111433,AMND,ND01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111473,PORS,PS06,,PC,4.000,USD,"1,429.24",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111513,PORS,PS06,,PC,10.000,USD,39.06,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111533,AMLP,LP01,,PC,6.000,USD,348.54,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111553,AMND,ND01,,PC,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111623,AMLP,LP01,,PC,2.000,USD,3.40,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111653,AMLP,LP01,,PC,2.000,USD,923.26,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111653,AMND,ND01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111723,AMLP,LP01,,PC,13.000,USD,"70,535.63",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111723,ARPE,PE02,,PC,2.000,USD,"10,635.30",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111723,PORS,PS06,,PC,1.000,USD,"4,425.92",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111733,AMLP,LP01,,PC,5.000,USD,"1,264.80",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111733,AMND,ND01,,PC,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111803,AMLP,LP01,,PC,3.000,USD,5.10,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111903,ARPE,PE02,,PC,5.000,USD,26.30,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111903,PORS,PS06,,PC,4.000,USD,20.96,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042111983,AMLP,LP01,,PC,8.000,USD,110.32,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112063,AMLP,LP01,,PC,2.000,USD,"10,395.93",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112063,ARPE,PE02,,PC,2.000,USD,"10,798.63",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112113,AMLP,LP01,,PC,532.000,USD,"1,925.84",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112113,ARPE,PE02,,PC,35.000,USD,110.40,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112143,AMND,ND01,,PC,6.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112173,AMLP,LP01,,PC,1.000,USD,169.59,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112293,AMLP,LP01,,PC,10.000,USD,24.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112373,AMLP,LP01,,PC,1.000,USD,"1,206.36",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112383,AMLP,LP01,,PC,1.000,USD,"2,332.84",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112403,AMLP,LP01,,KT,4.000,USD,"1,876.20",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112443,AMLP,LP01,,PC,4.000,USD,18.32,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112453,AMLP,LP01,,PC,4.000,USD,16.56,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112473,AMLP,LP01,,PC,5.000,USD,16.25,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112483,AMLP,LP01,,PC,5.000,USD,3.70,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112583,AMLP,LP01,,KT,2.000,USD,"1,952.66",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112593,AMLP,LP01,,PC,6.000,USD,"2,081.34",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112603,AMLP,LP01,,PC,3.000,USD,894.24,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112613,AMLP,LP01,,PC,3.000,USD,"1,728.54",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112623,AMLP,LP01,,PC,6.000,USD,301.74,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112653,AMLP,LP01,,PC,6.000,USD,"1,899.42",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112723,AMLP,LP01,,KT,1.000,USD,146.44,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112833,AMLP,LP01,,PC,2.000,USD,"2,659.90",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112843,AMLP,LP01,,PC,2.000,USD,705.42,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112863,AMLP,LP01,,PC,2.000,USD,118.96,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112873,AMLP,LP01,,PC,16.000,USD,210.24,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112873,ARPE,PE02,,PC,12.000,USD,71.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112883,AMLP,LP01,,PC,2.000,USD,14.12,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112883,AMPE,PE01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112883,ARPE,PE02,,PC,5.000,USD,82.85,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112903,AMLP,LP01,,PC,19.000,USD,150.09,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112923,AMLP,LP01,,ST,4.000,USD,"1,502.96",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112933,AMND,ND01,,PC,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112943,AMLP,LP01,,PC,14.000,USD,89.18,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112943,ARPE,PE02,,PC,43.000,USD,24.31,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112963,AMLP,LP01,,PC,8.000,USD,46.40,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112963,ARPE,PE02,,PC,56.000,USD,303.43,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112983,AMPE,PE01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112983,ARPE,PE02,,PC,2.000,USD,15.36,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042112993,BALT,BA01,,PC,7.000,USD,343.04,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113023,AMLP,LP01,,PC,4.000,USD,47.24,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113173,AMLP,LP01,,PC,8.000,USD,976.12,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113223,ARPE,PE02,,PC,44.000,USD,260.92,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113233,ARPE,PE02,,PC,1.000,USD,"63,061.64",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113243,ARPE,PE02,,PC,2.000,USD,"18,937.73",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113253,AMLP,LP01,,PC,6.000,USD,"26,421.25",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113253,ARPE,PE02,,PC,4.000,USD,"9,988.36",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113263,ARPE,PE02,,PC,20.000,USD,580.10,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113273,AMND,ND01,,PC,4.000,USD,60.80,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113283,AMLP,LP01,,PC,2.000,USD,47.67,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113283,ARPE,PE02,,PC,4.000,USD,61.39,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113293,AMLP,LP01,,PC,4.000,USD,"170,014.53",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113323,AMLP,LP01,,PC,2.000,USD,"12,967.06",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113353,AMLP,LP01,,PC,18.000,USD,228.60,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113433,ARPE,PE02,,PC,1.000,USD,221.45,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113463,ARPE,PE02,,PC,6.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113473,AMLP,LP01,,PC,12.000,USD,"2,812.32",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113483,AMND,ND01,,PC,5.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113493,AMLP,LP01,,PC,6.000,USD,702.22,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113493,ARPE,PE02,,PC,2.000,USD,616.35,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113513,AMLP,LP01,,PC,10.000,USD,774.03,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113523,ARPE,PE02,,PC,38.000,USD,232.68,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042113523,BALT,BA01,,PC,19.000,USD,"1,543.65",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
